system:index,date,precip_daily,.geo
20050304,2005-03-04,1.2755009517595646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050305,2005-03-05,3.028189949662132,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050306,2005-03-06,0.7330605924044884,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050307,2005-03-07,0.14875228807563962,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050308,2005-03-08,0.23223850957488684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050309,2005-03-09,0.12403635528467281,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050310,2005-03-10,0.04736809604606442,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050311,2005-03-11,0.040367485789517876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050312,2005-03-12,0.08399411683441388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050313,2005-03-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050314,2005-03-14,0.42581098012914753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050315,2005-03-15,0.7411277723973266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050316,2005-03-16,0.010007563829058597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050317,2005-03-17,0.052747305185770206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050318,2005-03-18,0.1444339887900142,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050319,2005-03-19,0.18930667542687615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050320,2005-03-20,0.11545207655793298,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050321,2005-03-21,6.569577535501955,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050322,2005-03-22,1.7139682251864783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050323,2005-03-23,0.7606104069506411,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050324,2005-03-24,1.3502517780609071,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050325,2005-03-25,0.06877842790602101,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050326,2005-03-26,2.9570227393397928,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050327,2005-03-27,1.0089734253284586,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050328,2005-03-28,1.2975732638399222,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050329,2005-03-29,8.822670147924173,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050330,2005-03-30,0.46497523888607867,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050331,2005-03-31,1.1624518689201944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050401,2005-04-01,0.24295638398326308,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050402,2005-04-02,0.004371360039082948,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050403,2005-04-03,1.2580184395267806,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050404,2005-04-04,1.0638460638493714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050405,2005-04-05,0.989014504020826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050406,2005-04-06,4.674444737361829,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050407,2005-04-07,0.010382615973128185,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050408,2005-04-08,0.5635504914177004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050409,2005-04-09,0.11944031449924954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050410,2005-04-10,1.9466810078633148,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050411,2005-04-11,1.2660318487933273,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050412,2005-04-12,0.09471712983051256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050413,2005-04-13,0.009338670269667485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050414,2005-04-14,0.43709974320450834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050415,2005-04-15,1.074909691641711,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050416,2005-04-16,2.33207726372837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050417,2005-04-17,1.241241992454483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050418,2005-04-18,1.83777848333771,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050419,2005-04-19,0.8442989267990006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050420,2005-04-20,0.03805940087666556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050421,2005-04-21,2.634548757219397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050422,2005-04-22,0.01393401923946643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050423,2005-04-23,1.780727788305371E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050424,2005-04-24,2.9568833134408594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050425,2005-04-25,1.5124731503501485,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050426,2005-04-26,0.26826473412917823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050427,2005-04-27,0.04101938940742753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050428,2005-04-28,2.4665038583508396,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050429,2005-04-29,1.8812845475340148,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050430,2005-04-30,0.7625402229112787,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050501,2005-05-01,0.3482647962656184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050502,2005-05-02,2.9554273681436394,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050503,2005-05-03,0.0610019809605277,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050504,2005-05-04,3.0214565877022252,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050505,2005-05-05,0.21663141727349738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050506,2005-05-06,0.5978309634597371,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050507,2005-05-07,3.228930143019384,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050508,2005-05-08,2.2196651503131397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050509,2005-05-09,1.3367557137142916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050510,2005-05-10,0.001240031553682886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050511,2005-05-11,1.5254335349447272,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050512,2005-05-12,1.2257182427905893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050513,2005-05-13,8.080348824934585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050514,2005-05-14,4.0757158522037304,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050515,2005-05-15,4.732378051219616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050516,2005-05-16,0.20361333406370735,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050517,2005-05-17,0.4524625000139838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050518,2005-05-18,1.2197498314012896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050519,2005-05-19,0.8402882900653198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050520,2005-05-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050521,2005-05-21,0.18818437370949012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050522,2005-05-22,0.33004234726483883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050523,2005-05-23,1.6280785744743607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050524,2005-05-24,4.379093777497458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050525,2005-05-25,4.162609336813421,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050526,2005-05-26,7.733631621444276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050527,2005-05-27,0.10210841762362584,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050528,2005-05-28,4.496427113511851,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050529,2005-05-29,1.046042677608339,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050530,2005-05-30,2.4558567070438104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050531,2005-05-31,9.812490783361744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050601,2005-06-01,4.6140158677512035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050602,2005-06-02,1.25730385556439,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050603,2005-06-03,11.679079428978794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050604,2005-06-04,2.436715873103945,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050605,2005-06-05,4.562061258149286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050606,2005-06-06,2.328268142131874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050607,2005-06-07,2.210884148374265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050608,2005-06-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050609,2005-06-09,3.504300922981877,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050610,2005-06-10,7.210433800773448,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050611,2005-06-11,9.468381905585682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050612,2005-06-12,11.428204831855172,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050613,2005-06-13,3.5273058592071993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050614,2005-06-14,3.339248975654483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050615,2005-06-15,0.635231056858999,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050616,2005-06-16,4.485320589107715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050617,2005-06-17,7.298952734997694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050618,2005-06-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050619,2005-06-19,0.0038617712275159526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050620,2005-06-20,0.09043460050939583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050621,2005-06-21,1.356380829781012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050622,2005-06-22,0.3520127885064885,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050623,2005-06-23,7.7208507383634E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050624,2005-06-24,0.09427116999321535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050625,2005-06-25,1.2132391383396486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050626,2005-06-26,1.1458519284129187,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050627,2005-06-27,0.6807783480955202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050628,2005-06-28,0.5163506425270865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050629,2005-06-29,0.6079276079724083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050630,2005-06-30,0.43850183552187944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050701,2005-07-01,3.2829493414963538,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050702,2005-07-02,9.18936653607927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050703,2005-07-03,3.6161958310791276,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050704,2005-07-04,7.446023373658787,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050705,2005-07-05,4.5185411753797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050706,2005-07-06,4.329860622795566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050707,2005-07-07,4.23294902734214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050708,2005-07-08,0.5682481533793213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050709,2005-07-09,2.1003642454843687,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050710,2005-07-10,1.1181338186210472,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050711,2005-07-11,0.9909284012774464,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050712,2005-07-12,1.2351876243133741,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050713,2005-07-13,1.4347421034793335,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050714,2005-07-14,0.7126320579247405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050715,2005-07-15,0.6225360697491298,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050716,2005-07-16,0.6517271412876876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050717,2005-07-17,0.16750734308268755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050718,2005-07-18,2.564662683728058,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050719,2005-07-19,1.1567362546850029,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050720,2005-07-20,0.017659631630697337,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050721,2005-07-21,0.19877824298541036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050722,2005-07-22,0.04927595845387457,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050723,2005-07-23,0.04311924519044008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050724,2005-07-24,0.29149440133965737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050725,2005-07-25,0.6220407256025935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050726,2005-07-26,4.716718148601207,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050727,2005-07-27,8.092963726955038,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050728,2005-07-28,0.02183430938726031,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050729,2005-07-29,0.05192994645232566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050730,2005-07-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050731,2005-07-31,1.9976613874504053E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050801,2005-08-01,0.018745121630025827,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050802,2005-08-02,0.04620076513248488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050803,2005-08-03,0.06495010288214467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050804,2005-08-04,2.025482018120864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050805,2005-08-05,5.114977080948603,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050806,2005-08-06,1.7021083954970941,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050807,2005-08-07,0.9306937840543881,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050808,2005-08-08,1.8621121241321938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050809,2005-08-09,0.7585712768453541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050810,2005-08-10,1.4638809139203925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050811,2005-08-11,4.205621042826619,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050812,2005-08-12,8.719346310745356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050813,2005-08-13,7.767561381628934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050814,2005-08-14,17.21715828351334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050815,2005-08-15,5.94264751376925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050816,2005-08-16,4.198312764983355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050817,2005-08-17,1.3746564344541214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050818,2005-08-18,0.7838420582063585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050819,2005-08-19,0.9931116929025765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050820,2005-08-20,5.2608322024761875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050821,2005-08-21,8.011649833259202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050822,2005-08-22,3.6628905377805503,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050823,2005-08-23,3.407292305887806,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050824,2005-08-24,5.791354896309147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050825,2005-08-25,3.7156932231849487,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050826,2005-08-26,1.2031008750783914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050827,2005-08-27,2.3316880331467114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050828,2005-08-28,5.567957954413289,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050829,2005-08-29,1.2288473101241593,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050830,2005-08-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050831,2005-08-31,4.0025782728369007E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050901,2005-09-01,0.5821051089076729,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050902,2005-09-02,3.4611234417422714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050903,2005-09-03,0.02154600970955902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050904,2005-09-04,0.011082716633660688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050905,2005-09-05,0.2423309346088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050906,2005-09-06,2.8773168662692084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050907,2005-09-07,2.2324992122007297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050908,2005-09-08,0.7287316346409836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050909,2005-09-09,0.021627442428408993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050910,2005-09-10,0.005922172478830235,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050911,2005-09-11,1.488226527694311,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050912,2005-09-12,4.337269366715995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050913,2005-09-13,1.0400445402912921,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050914,2005-09-14,2.69580473664766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050915,2005-09-15,9.519763040893086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050916,2005-09-16,0.8299205531927206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050917,2005-09-17,0.033820959730952026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050918,2005-09-18,2.478308828765361,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050919,2005-09-19,0.04363175171072182,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050920,2005-09-20,0.00892518380889,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050921,2005-09-21,0.23931458067147257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050922,2005-09-22,0.38274428977766645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050923,2005-09-23,0.24736356514981225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050924,2005-09-24,0.7716354362049267,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050925,2005-09-25,0.10982545328631665,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050926,2005-09-26,1.8801196264268965E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050927,2005-09-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050928,2005-09-28,0.7824631296796783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050929,2005-09-29,1.7346694969184717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20050930,2005-09-30,0.14554116388677452,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051001,2005-10-01,9.885147985741645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051002,2005-10-02,0.34278159416978315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051003,2005-10-03,0.4498166682249206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051004,2005-10-04,0.2627426334500314,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051005,2005-10-05,0.8126108453798409,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051006,2005-10-06,6.501990267482858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051007,2005-10-07,0.2267750135799538,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051008,2005-10-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051009,2005-10-09,0.3750445556841118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051010,2005-10-10,6.281652345551077,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051011,2005-10-11,0.20546017317555626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051012,2005-10-12,0.0068011563098073335,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051013,2005-10-13,2.684234520839311,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051014,2005-10-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051015,2005-10-15,0.05616182485071277,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051016,2005-10-16,0.09818082217849769,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051017,2005-10-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051018,2005-10-18,6.773126207160497E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051019,2005-10-19,5.253629702588807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051020,2005-10-20,3.1990350500143756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051021,2005-10-21,0.0026716905887435244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051022,2005-10-22,2.747567577969332E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051023,2005-10-23,0.025933461915791784,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051024,2005-10-24,5.447550619518649E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051025,2005-10-25,8.334673541536915E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051026,2005-10-26,0.0038234020739569365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051027,2005-10-27,2.003278455833806,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051028,2005-10-28,0.4029155255888727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051029,2005-10-29,0.8793489875115523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051030,2005-10-30,0.3761234890420336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051031,2005-10-31,8.679590174920941,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051101,2005-11-01,0.0058315181891354624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051102,2005-11-02,0.05162501210548083,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051103,2005-11-03,0.4629206121911148,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051104,2005-11-04,3.5803195138723876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051105,2005-11-05,0.15364402153964726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051106,2005-11-06,0.0033540911709971826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051107,2005-11-07,0.2499084165922846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051108,2005-11-08,0.34510397822311595,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051109,2005-11-09,0.7899211299716282,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051110,2005-11-10,0.17014654087477438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051111,2005-11-11,0.02435586830367467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051112,2005-11-12,0.06944791405584935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051113,2005-11-13,0.061130097711605075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051114,2005-11-14,0.4055764214785434,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051115,2005-11-15,1.4321985313030918,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051116,2005-11-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051117,2005-11-17,9.667535022704195E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051118,2005-11-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051119,2005-11-19,0.15601746572875994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051120,2005-11-20,0.040922824785347756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051121,2005-11-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051122,2005-11-22,0.0038377228600536013,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051123,2005-11-23,3.8625310025786655E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051124,2005-11-24,0.6953875698421869,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051125,2005-11-25,0.15164004283601146,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051126,2005-11-26,0.5679138013891786,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051127,2005-11-27,3.206394568602176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051128,2005-11-28,0.273029273316437,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051129,2005-11-29,0.03477310748520959,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051130,2005-11-30,0.06120390298260745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051201,2005-12-01,0.004977633514953034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051202,2005-12-02,0.19691953808631257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051203,2005-12-03,0.16944253517043723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051204,2005-12-04,0.031138466834180135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051205,2005-12-05,0.025960153778928057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051206,2005-12-06,0.08575089116783988,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051207,2005-12-07,0.730729132514543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051208,2005-12-08,0.019477703682800808,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051209,2005-12-09,0.04029183407269552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051210,2005-12-10,0.009164697438004353,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051211,2005-12-11,0.14875912770396962,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051212,2005-12-12,1.2727836554834726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051213,2005-12-13,0.7968961053029587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051214,2005-12-14,1.1174916988138865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051215,2005-12-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051216,2005-12-16,0.5072281462078231,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051217,2005-12-17,0.18243102836031333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051218,2005-12-18,0.6245258634186,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051219,2005-12-19,0.4946239878751795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051220,2005-12-20,0.12172911434709578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051221,2005-12-21,0.008106775155942766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051222,2005-12-22,0.08926060069555358,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051223,2005-12-23,0.8127746393256657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051224,2005-12-24,0.5860646483428401,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051225,2005-12-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051226,2005-12-26,0.1479403211207159,"{""type"":""MultiPoint"",""coordinates"":[]}"
20051227,2005-12-27,0.10384440863545064,"{""type"":""MultiPoint"",""coordinates"":[]}"
