date,ndvi,precip_8d_sum_mm,soil_moisture_8d_mean,temp_8d_mean_C,pet_8d_sum_mm
2019/1/9,0.255249,8.885473,0.314519,6.460623,25.614929
2019/1/17,0.233782,2.124889,0.314565,3.400271,20.967995
2019/1/25,0.262496,3.157071,0.291798,2.869777,29.879343
2019/2/2,0.266749,1.672372,0.270363,6.046706,28.381536
2019/2/10,0.26283,10.118705,0.267648,2.895009,33.425663
2019/2/18,0.233473,9.048729,0.251851,2.636481,35.655211
2019/2/26,0.21015,3.462747,0.276373,2.807985,29.071181
2019/3/6,0.2757,10.207559,0.272863,1.340526,33.555178
2019/3/14,0.285086,26.791797,0.313548,7.823106,43.094542
2019/3/22,0.31135,9.411834,0.289587,10.675746,43.035437
2019/3/30,0.329522,5.017898,0.264989,11.217825,52.356118
2019/4/7,0.368811,12.28285,0.251735,17.201501,64.236954
2019/4/15,0.405008,22.626642,0.246731,13.152558,68.04982
2019/4/23,0.440193,18.422204,0.241106,16.724235,67.920731
2019/5/1,0.463286,33.567965,0.26462,16.761614,56.523938
2019/5/9,0.480228,57.303767,0.320265,15.272441,47.128455
2019/5/17,0.503084,23.696922,0.264866,20.294037,73.0734
2019/5/25,0.497234,64.589367,0.331149,20.444035,67.966266
2019/6/2,0.49617,31.102722,0.294231,21.509347,60.509217
2019/6/10,0.48263,16.206273,0.262459,21.326247,73.793755
2019/6/18,0.480505,35.113429,0.251083,24.519092,77.393478
2019/6/26,0.465044,20.16675,0.235266,25.806626,86.522192
2019/7/4,0.481766,26.664683,0.195936,26.985515,80.748381
2019/7/12,0.472493,12.56545,0.203458,27.078443,78.698219
2019/7/20,0.466142,8.382934,0.154318,29.280329,108.778538
2019/7/28,0.446368,4.342636,0.141545,27.34989,98.061619
2019/8/5,0.454815,19.308124,0.165073,28.742238,81.818414
2019/8/13,0.458579,25.389352,0.190642,28.539225,83.391908
2019/8/21,0.472302,26.691829,0.176805,28.535588,87.222974
2019/8/29,0.467234,28.308662,0.216629,26.049001,68.748407
2019/9/6,0.456687,7.525114,0.172329,27.401418,82.085027
2019/9/14,0.445664,11.421658,0.187113,25.974794,80.639975
2019/9/22,0.438591,26.310713,0.190293,25.02918,66.146306
2019/9/30,0.426296,24.643488,0.213892,23.888671,68.293483
2019/10/8,0.402307,10.185764,0.232851,16.859731,61.245974
2019/10/16,0.355589,3.608112,0.196049,15.543319,60.494904
2019/10/24,0.345015,15.130106,0.201613,11.711138,53.798893
2019/11/1,0.316309,4.307127,0.223726,4.693623,32.005191
2019/11/9,0.291638,18.387392,0.244683,7.371598,30.230431
2019/11/17,0.280992,2.512888,0.216407,9.209044,35.430281
2019/11/25,0.269914,8.913476,0.249857,6.489079,28.866252
2019/12/3,0.270003,7.735382,0.278234,7.027511,30.784261
2019/12/11,0.272511,5.128137,0.238678,6.433962,27.624359
2019/12/19,0.266998,0.523876,0.223727,3.011407,23.313112
2019/12/27,0.274162,15.949811,0.250648,7.174981,27.906708
2020/1/1,0.271116,14.561925,0.285656,4.703269,27.474587
2020/1/9,0.241294,6.081215,0.251975,5.65955,32.609509
2020/1/17,0.27253,13.969666,0.278097,4.573033,25.382239
2020/1/25,0.267857,10.040673,0.284792,5.313112,23.555556
2020/2/2,0.26715,4.792412,0.280383,4.658031,30.829961
2020/2/10,0.275605,13.001104,0.286066,2.429229,25.367949
2020/2/18,0.269907,2.958999,0.279509,4.118003,31.317193
2020/2/26,0.277672,7.718054,0.279319,6.273246,39.785019
2020/3/5,0.290563,12.898294,0.248431,10.887066,52.784213
2020/3/13,0.267059,25.926547,0.286392,11.627167,36.188172
2020/3/21,0.327461,24.359994,0.325264,11.091051,40.054737
2020/3/29,0.331654,12.570857,0.266194,15.045531,61.827115
2020/4/6,0.382223,4.029621,0.235383,14.035057,58.159423
2020/4/14,0.385709,7.522723,0.214805,9.968637,61.072953
2020/4/22,0.396468,12.149327,0.221542,16.050717,64.411943
2020/4/30,0.400959,5.651905,0.188965,21.250837,91.245894
2020/5/8,0.41911,9.34556,0.185281,17.517063,81.898834
2020/5/16,0.416639,30.20864,0.242116,19.809397,62.729221
2020/5/24,0.418922,32.363512,0.246018,21.234448,67.084764
2020/6/1,0.410387,7.519138,0.203974,24.481467,87.160512
2020/6/9,0.385641,3.99101,0.165855,26.412248,112.414641
2020/6/17,0.397133,21.497732,0.152835,26.872602,111.643028
2020/6/25,0.394616,31.500284,0.196433,26.883425,92.317715
2020/7/3,0.423852,15.187365,0.166995,28.564202,92.533518
2020/7/11,0.432197,20.644381,0.162699,29.853656,98.793187
2020/7/19,0.451976,28.331877,0.163588,28.845119,93.330561
2020/7/27,0.472421,32.768567,0.185591,27.473502,76.46241
2020/8/4,0.47151,15.734474,0.198117,25.640915,81.412911
2020/8/12,0.458466,8.67364,0.162873,29.41903,96.157528
2020/8/20,0.444475,11.580063,0.15339,27.094282,82.160767
2020/8/28,0.427658,11.358347,0.148857,27.844678,86.805164
2020/9/5,0.433138,22.283719,0.196715,25.050287,71.366561
2020/9/13,0.424222,22.921713,0.277997,17.540235,43.789067
2020/9/21,0.414525,4.421997,0.187829,21.218064,60.259879
2020/9/29,0.3839,4.449479,0.164025,20.374771,78.713591
2020/10/7,0.357788,0.097308,0.142973,21.082552,68.004321
2020/10/15,0.341362,0.446026,0.133614,18.567019,78.068733
2020/10/23,0.333647,15.425628,0.160133,11.354344,41.602776
2020/10/31,0.315215,19.981608,0.270729,7.994694,32.054959
2020/11/8,0.311895,0.719739,0.216523,15.198025,48.073262
2020/11/16,0.302839,1.428076,0.196706,12.068264,51.765305
2020/11/24,0.307126,12.647165,0.21283,10.15751,30.823327
2020/12/2,0.29069,3.507191,0.242053,4.030193,28.872379
2020/12/10,0.230708,2.869367,0.226713,6.498718,25.979796
2020/12/18,0.277163,5.566449,0.243115,2.654492,20.633021
2020/12/26,0.280213,1.453524,0.230713,6.333421,37.443463
2021/1/1,0.274134,18.241249,0.267503,3.60998,21.746124
2021/1/9,0.262082,6.389059,0.266355,2.652295,19.865557
2021/1/17,0.262319,2.260967,0.255889,4.721294,37.280494
2021/1/25,0.237865,5.048508,0.258021,3.474104,21.925394
2021/2/2,0.266598,7.614503,0.266146,7.051252,37.526843
2021/2/10,0.067903,3.064967,0.23861,-2.514689,25.631457
2021/2/18,0.264162,9.070992,0.248274,-7.610725,16.228917
2021/2/26,0.266578,2.884856,0.264173,6.962235,41.506628
2021/3/6,0.270755,4.462612,0.230021,11.131747,55.06761
2021/3/14,0.289256,29.674053,0.268121,12.273975,50.970999
2021/3/22,0.310475,22.6071,0.30684,9.136409,47.671976
2021/3/30,0.325114,0.854329,0.260002,12.119088,72.612025
2021/4/7,0.342586,4.75922,0.201308,16.667345,76.604146
2021/4/15,0.358805,11.59673,0.225424,10.926613,54.004688
2021/4/23,0.378573,10.706511,0.232895,12.562752,65.243717
2021/5/1,0.404082,24.909193,0.245576,18.313445,66.357129
2021/5/9,0.41104,10.975112,0.236904,16.161558,65.955282
2021/5/17,0.331509,48.084166,0.300486,18.3084,49.596985
2021/5/25,0.454968,27.451022,0.29472,21.555787,59.633098
2021/6/2,0.457292,41.875156,0.317334,19.18317,51.364845
2021/6/10,0.453607,15.639921,0.238249,26.023341,73.108706
2021/6/18,0.438733,9.939047,0.174085,28.193938,99.275274
2021/6/26,0.436521,34.994661,0.21629,25.36475,79.287595
2021/7/4,0.489986,31.28166,0.293123,24.295836,58.037288
2021/7/12,0.50954,16.525211,0.216832,25.966046,82.407139
2021/7/20,0.517528,12.884435,0.197049,26.044639,76.51689
2021/7/28,0.509169,11.355051,0.161519,28.775537,83.434536
2021/8/5,0.497748,16.15154,0.176438,25.897313,81.494374
2021/8/13,0.48962,18.879058,0.175444,27.694083,84.299838
2021/8/21,0.473416,16.499783,0.20414,26.882993,80.515015
2021/8/29,0.471672,5.572024,0.148202,28.129913,84.34306
2021/9/6,0.449178,22.098579,0.187501,26.064229,73.190688
2021/9/14,0.423352,5.086248,0.145769,26.358548,87.134775
2021/9/22,0.391414,0.387694,0.137586,22.94019,83.56641
2021/9/30,0.385903,30.322603,0.182825,21.996197,62.538406
2021/10/8,0.382773,9.236959,0.186079,21.36263,67.900384
2021/10/16,0.368257,17.549141,0.222916,16.332395,60.490024
2021/10/24,0.355192,7.960972,0.185401,17.891975,55.737296
2021/11/1,0.346577,4.668275,0.210305,11.04804,47.214972
2021/11/9,0.327838,5.313902,0.204793,13.202562,42.240341
2021/11/17,0.314466,3.156602,0.181609,11.430245,48.829599
2021/11/25,0.305955,3.587937,0.16767,10.219256,44.58386
2021/12/3,0.295754,0.592275,0.165746,11.830428,37.83513
2021/12/11,0.288602,2.665427,0.156164,9.112682,45.351603
2021/12/19,0.286237,2.368922,0.165459,7.34337,36.243833
2021/12/27,0.281527,4.41484,0.159858,11.716536,48.72936
2022/1/1,0.24388,6.597689,0.172679,4.65323,36.603455
2022/1/9,0.27243,2.288116,0.190531,2.63048,28.850566
2022/1/17,0.2666,2.013571,0.185634,4.666882,37.634616
2022/1/25,0.24875,0.453985,0.176386,1.365448,26.438033
2022/2/2,0.252009,9.110133,0.192932,0.954138,27.859215
2022/2/10,0.25774,0.668635,0.224031,5.478232,40.436421
2022/2/18,0.255837,5.721015,0.202456,8.208379,53.816586
2022/2/26,0.247938,3.782504,0.200624,0.467799,36.175552
2022/3/6,0.249149,1.870416,0.177234,9.125315,50.382497
2022/3/14,0.253679,5.961604,0.186109,7.533554,55.574816
2022/3/22,0.260637,16.019841,0.24394,9.956356,61.485715
2022/3/30,0.272894,6.242139,0.215506,13.574684,70.371506
2022/4/7,0.282745,5.55034,0.19394,14.725132,89.034596
2022/4/15,0.29408,3.09548,0.168029,15.315752,84.247872
2022/4/23,0.327531,11.694632,0.181662,18.318514,87.697709
2022/5/1,0.362947,23.903687,0.212722,18.322351,76.523713
2022/5/9,0.361872,15.724844,0.234478,23.369067,93.142601
2022/5/17,0.377388,15.911904,0.181177,25.052213,97.125795
2022/5/25,0.375208,37.27301,0.254496,17.522617,70.901327
2022/6/2,0.408495,35.537731,0.253086,22.80132,82.907932
2022/6/10,0.399566,26.656569,0.248832,26.757404,88.088312
2022/6/18,0.384649,3.284176,0.162697,29.142696,118.554019
2022/6/26,0.389729,9.158956,0.164,26.396605,92.787008
2022/7/4,0.383413,13.13415,0.159266,29.295857,102.213741
2022/7/12,0.372607,6.311931,0.14156,30.08873,100.49031
2022/7/20,0.361394,8.973296,0.132854,31.434295,109.408637
2022/7/28,0.394427,29.260547,0.182162,28.577788,90.586518
2022/8/5,0.392202,6.374662,0.169095,30.132016,103.17977
2022/8/13,0.384494,9.297151,0.142961,28.536006,88.375033
2022/8/21,0.403567,24.603903,0.211332,24.221003,59.891237
2022/8/29,0.427464,22.678303,0.200772,26.13811,70.97781
2022/9/6,0.408156,6.876557,0.181984,25.81467,73.145082
2022/9/14,0.395447,7.522902,0.1619,23.639334,78.09046
2022/9/22,0.370237,4.42326,0.152499,25.332357,80.389821
2022/9/30,0.350911,3.249461,0.138018,22.001863,79.284288
2022/10/8,0.239778,6.08968,0.169505,18.164167,51.405653
2022/10/16,0.282285,9.542876,0.190359,15.568859,57.510203
2022/10/24,0.324792,8.224005,0.192407,16.607535,66.66899
2022/11/1,0.327792,26.005664,0.224178,14.162801,41.033777
2022/11/9,0.318676,3.857262,0.230741,12.089017,42.216929
2022/11/17,0.301421,1.297562,0.217598,1.833421,27.147186
2022/11/25,0.291723,18.114282,0.239332,6.310743,23.349367
2022/12/3,0.27437,4.678988,0.241497,7.018832,34.482958
2022/12/11,0.28555,9.013862,0.250584,7.780418,22.26257
2022/12/19,0.246429,2.279325,0.241318,0.136606,24.352926
2022/12/27,0.258178,6.401899,0.233274,1.199818,27.848476
2023/1/1,0.250251,8.819117,0.233205,7.584641,29.219314
2023/1/9,0.254188,2.243335,0.220066,6.753636,33.09562
2023/1/17,0.243601,6.576235,0.21056,7.233244,38.032139
2023/1/25,0.212497,6.002298,0.241858,1.442237,21.755821
2023/2/2,0.244693,2.403728,0.266772,-0.888655,22.660827
2023/2/10,0.254726,5.561924,0.258649,5.549289,34.563944
2023/2/18,0.254049,13.017436,0.254324,6.330431,45.306164
2023/2/26,0.271887,6.210128,0.241544,7.726591,51.281843
2023/3/6,0.26655,10.611585,0.233532,9.828357,43.887846
2023/3/14,0.292327,6.764159,0.225322,8.809384,52.518232
2023/3/22,0.300875,8.372108,0.215253,9.717361,55.211388
2023/3/30,0.310084,2.111549,0.205679,11.337112,67.439272
2023/4/7,0.322128,5.277765,0.176964,14.421361,75.25129
2023/4/15,0.331808,2.724087,0.165697,17.954678,88.884283
2023/4/23,0.358345,20.574162,0.180215,13.691424,65.917262
2023/5/1,0.358663,14.572653,0.23998,15.212168,64.094066
2023/5/9,0.382914,24.726707,0.202796,22.361266,77.069724
2023/5/17,0.429119,31.552051,0.281357,18.78764,50.053683
2023/5/25,0.457487,29.646903,0.27933,20.137934,57.816856
2023/6/2,0.494776,40.490521,0.286508,21.597525,59.482637
2023/6/10,0.506633,27.190481,0.262845,22.59717,62.951295
2023/6/18,0.496356,20.181945,0.247986,25.007923,76.740297
2023/6/26,0.483892,16.118721,0.195616,28.048437,96.609194
2023/7/4,0.500767,37.210948,0.210145,26.23603,78.338473
2023/7/12,0.501594,24.30991,0.23744,27.297903,77.244234
2023/7/20,0.493415,22.475172,0.2048,28.191295,88.676314
2023/7/28,0.461784,4.411648,0.157499,30.660958,108.683017
2023/8/5,0.460275,22.121731,0.156795,29.591343,97.863555
2023/8/13,0.446051,16.35148,0.184323,27.768268,89.272942
2023/8/21,0.417816,1.659624,0.141076,30.682386,101.53474
2023/8/29,0.394094,6.279471,0.159256,27.231872,83.794297
2023/9/6,0.383174,0.939534,0.130887,28.776315,103.28803
2023/9/14,0.400009,41.187748,0.246437,21.044489,48.996729
2023/9/22,0.391576,10.320552,0.204071,24.363777,71.87014
2023/9/30,0.401063,21.486718,0.160253,25.003557,80.941509
2023/10/8,0.380199,21.743151,0.214301,18.379089,56.874882
2023/10/16,0.358571,0.36153,0.163683,15.850426,63.149516
2023/10/24,0.367907,12.923702,0.192073,19.730587,52.287821
2023/11/1,0.327552,7.196328,0.256585,7.400945,35.309745
2023/11/9,0.32167,3.847746,0.213973,13.840621,41.182614
2023/11/17,0.324588,11.71677,0.205267,12.379152,30.628406
2023/11/25,0.285165,0.711172,0.222021,4.685159,30.167632
2023/12/3,0.31158,2.829688,0.2373,6.609991,28.048776
2023/12/11,0.312117,11.371482,0.22171,7.354873,31.002161
2023/12/19,0.295485,7.25286,0.300821,7.60531,21.358714
2023/12/27,0.297191,14.73277,0.300737,4.434419,23.126234
2024/1/1,0.294249,5.642075,0.281766,2.6464,17.228865
2024/1/9,0.209044,11.553925,0.303726,1.293503,24.932621
2024/1/17,0.217324,2.125073,0.281421,-7.109008,20.828293
2024/1/25,0.28214,11.45569,0.315599,2.985334,12.413924
2024/2/2,0.28871,9.346048,0.306032,9.210237,26.831627
2024/2/10,0.29439,11.065464,0.292625,6.801566,33.542469
2024/2/18,0.294924,1.001887,0.2861,6.74087,37.458656
2024/2/26,0.308619,3.733531,0.2242,11.573267,61.435289
2024/3/5,0.323121,9.941034,0.206393,12.099381,53.708889
2024/3/13,0.341222,6.802386,0.221168,11.32912,51.415079
2024/3/21,0.350974,11.649747,0.228422,11.235837,51.951892
2024/3/29,0.368264,11.400514,0.229307,11.841782,57.080108
2024/4/6,0.381345,10.448015,0.209712,14.195546,79.060202
2024/4/14,0.39592,6.407683,0.207253,18.169254,82.766928
2024/4/22,0.432336,8.162072,0.202929,14.971633,63.159829
2024/4/30,0.434783,36.689585,0.251276,19.223115,67.944128
2024/5/8,0.442081,20.15626,0.254489,18.569225,72.193267
2024/5/16,0.439858,26.550158,0.270908,20.240338,64.744844
2024/5/24,0.432125,10.975064,0.221667,23.092573,89.633375
2024/6/1,0.437535,52.318434,0.256395,23.421247,65.461086
2024/6/9,0.443621,26.61622,0.239667,25.164975,80.281969
2024/6/17,0.442718,13.865282,0.202544,27.018027,94.311862
2024/6/25,0.439,9.742563,0.173016,28.95132,97.739418
2024/7/3,0.451086,21.790412,0.186526,27.6933,92.198005
2024/7/11,0.447826,12.204184,0.195987,26.842823,87.588447
2024/7/19,0.462773,23.958767,0.178404,26.743269,80.561473
2024/7/27,0.444733,2.070559,0.168833,27.743075,91.226461
2024/8/4,0.42866,9.834303,0.144137,29.662519,95.42563
2024/8/12,0.439952,24.608901,0.190705,26.873068,80.73969
2024/8/20,0.424893,9.481542,0.153109,29.280574,91.77527
2024/8/28,0.420205,12.21757,0.156927,27.889278,84.708057
2024/9/5,0.40462,13.647511,0.206436,22.864339,65.214909
2024/9/13,0.38788,3.919322,0.150652,25.04612,84.158344
2024/9/21,0.395087,32.840828,0.18574,24.024798,69.91746
2024/9/29,0.378119,2.703353,0.184763,21.878534,66.609821
2024/10/7,0.357514,1.964014,0.138285,22.777156,72.813097
2024/10/15,0.347157,0.390603,0.129794,19.15028,76.756427
2024/10/23,0.323514,8.045157,0.166518,18.81897,60.568912
2024/10/31,0.334352,52.965525,0.188627,17.788862,56.422869
2024/11/8,0.307125,26.224086,0.331743,10.629338,26.485064
2024/11/16,0.326211,8.981386,0.326527,11.645496,34.54089
2024/11/24,0.320461,4.639821,0.318724,8.275006,33.011328
2024/12/2,0.313823,2.595075,0.279923,4.626521,23.490062
2024/12/10,0.304585,3.200537,0.264365,5.548167,27.081534
2024/12/18,0.300972,2.841932,0.250171,7.042502,27.702697
2024/12/26,0.307414,8.015033,0.24366,8.210941,20.267392
